id,category_group,name,price,brand,color,rating,sold_qty,url,image
345500,Laptop,"Laptop HP Probook 4 G1i 16 - BQ5D4PT (Ultra 5 225U, 16GB, 512GB, WUXGA, Win11)",29490000,HP,Bạc,5,Đã bán 130,https://www.thegioididong.com/laptop/hp-probook-4-g1i-16-ultra-5-225u-bq5d4pt,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/345500/hp-probook-4-g1i-16-ultra-5-225u-bq5d4pt-thumb-638936179391158436-600x600.jpg
369747,Laptop,"Laptop Dell 14 DC14250 - DC14250-C7U161W11SLU-2Y (Core 7 150U, 16GB, 1TB, Full HD+ ,OfficeH24+365, Win11)",34990000,Dell,Bạc,,,https://www.thegioididong.com/laptop/dell-14-dc14250-core-7-150u-dc14250-c7u161w11slu-2y,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369747/dell-14-dc14250-core-7-150u-dc14250-c7u161w11slu-2y-thumb-639204946954551554-600x600.jpg
368218,Laptop,"Laptop Lenovo ThinkBook 14 G9 - 21V0005PVN (R7 250, 16GB, 512GB, WUXGA, Win11)",33390000,Lenovo,Xám,5,Đã bán 38,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g9-r7-250-21v0005pvn,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368218/lenovo-thinkbook-14-g9-r7-250-21v0005pvn-thumb-639178090263762280-600x600.jpg
345508,Laptop,"Laptop HP EliteBook 6 G1i 13 - BQ9M6PT (Ultra 7 255U, 16GB, 512GB, WUXGA, Win11)",35990000,HP,Bạc,5,Đã bán 60,https://www.thegioididong.com/laptop/hp-elitebook-6-g1i-13-ultra-7-255u-bq9m6p,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/345508/hp-elitebook-6-g1i-13-ultra-7-255u-bq9m6p-thumb-638936199477439480-600x600.jpg
358794,Laptop,"Laptop HP OmniBook 7 16 az0038TU - C2CX1PA (Core 5 210H, 24GB, 512GB, WUXGA, OfficeH24, Win11)",27990000,HP,Bạc,5,Đã bán 47,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0038tu-core-5-210h-c2cx1pa,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358794/hp-omnibook-7-16-az0038tu-core-5-210h-c2cx1pa-thumb01-638983932700674953-600x600.jpg
367013,Laptop,"Laptop Lenovo IdeaPad 5 2in1 14IPH11 - 83UG0027VN (Ultra 7 355, 16GB, 512GB, WUXGA, Cảm ứng, Win11)",35990000,Lenovo,Xám,5,Đã bán 13,https://www.thegioididong.com/laptop/lenovo-ideapad-5-2in1-14iph11-ultra-7-355-83ug0027vn,
361730,Laptop,"Laptop HP ProBook 4 G1q 14 - C40JRAT (X1 26 100, 32GB, 512GB, WUXGA, Win11)",26590000,HP,Bạc,5,Đã bán 24,https://www.thegioididong.com/laptop/hp-probook-4-g1q-14-x1-26-100-c40jrat,
339235,Laptop,"Laptop Asus Zenbook 14 UM3406KA - PP113WS (R7 AI 350, 16GB, 512GB, 2.8K 120Hz, OfficeH24+365, Win11)",27390000,Asus,Đen,5,Đã bán 109,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ka-r7-ai-350-pp113ws,
342721,Laptop,"Laptop HP Gaming OMEN 16 am0127TX - BX8Y0PA (i9 14900HX, 32GB, 512GB, RTX 5070 8GB, WUXGA 165Hz, Win11)",56990000,HP,Đen,5,Đã bán 13,https://www.thegioididong.com/laptop/hp-gaming-omen-16-am0127tx-i9-14900hx-bx8y0pa,
367021,Laptop,"Laptop Lenovo IdeaPad Slim 5 14AGP11 - 83S1006RVN (R7 AI 445, 16GB, 512GB, WUXGA OLED, Win11)",30990000,Lenovo,Xám,,Đã bán 12,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14agp11-r7-ai-445-83s1006rvn,
341268,Laptop,"Laptop HP OmniBook UF 14 fh0095TU - BZ7S2PA (Ultra 9 288V, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, OfficeH24, Win11)",59990000,HP,Xanh,5,Đã bán 16,https://www.thegioididong.com/laptop/hp-omnibook-uf-14-fh0095tu-ultra-9-288v-bz7s2pa,
358795,Laptop,"Laptop HP OmniBook 7 16 az0043TU - C2CX3PA (Core 7 240H, 32GB, 512GB, WUXGA, OfficeH24, Win11)",34990000,HP,Bạc,5,Đã bán 18,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0043tu-core-7-240h-c2cx3pa,
364621,Laptop,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 - 21NS010JVN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Win11Pro)",68790000,Lenovo,Đen,5,Đã bán 8,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-13-ultra-7-258v-21ns010jvn,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364621/lenovo-thinkpad-x1-carbon-gen-13-ultra-7-258v-21ns010jvn-thumb-2-639107238068016232-600x600.jpg
367685,Laptop,"Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003PVN (Ultra 7 355, 16GB, 512GB, WUXGA, Win11)",28990000,Lenovo,Xám,,Đã bán 7,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14iph11-ultra-7-355-83uq003pvn,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/367685/lenovo-ideapad-slim-3-14iph11-ultra-7-355-83uq003pvn-thumb-639166826072161878-600x600.jpg
337040,Laptop,"Laptop HP Elitebook Ultra G1q - B4PY1PT (X1E 78 100, 32GB, 1TB, 2.2K, Cảm ứng, Win11 Pro)",48790000,HP,Xanh,5,Đã bán 4,https://www.thegioididong.com/laptop/hp-elitebook-ultra-g1q-x1e-78-100-b4py1pt,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337040/hp-elitebook-ultra-g1q-x1e-78-100-b4py1pt-638851476833171882-600x600.jpg
368224,Laptop,"Laptop HP Gaming HyperX Omen 15 ga0092TX - D72D8PA (i5 14450HX, 16GB, 512GB, RTX 5050 8GB, WUXGA 165Hz, Win11)",45590000,HP,Đen,,,https://www.thegioididong.com/laptop/hp-gaming-hyperx-omen-15-ga0092tx-i5-14450hx-d72d8pa,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368224/hp-gaming-hyperx-omen-15-ga0092tx-i5-14450hx-d72d8pa-thumb-639177437337629252-600x600.jpg
327098,Laptop,"Laptop HP 15 fc0085AU - A6VV8PA (R5 7430U, 16GB, 512GB, Full HD, Win11)",21290000,HP,Vàng,4.9,"Đã bán 20,2k",https://www.thegioididong.com/laptop/hp-15-fc0085au-r5-a6vv8pa,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327098/hp-15-fc0085au-r5-a6vv8pa-170225-110652-878-600x600.jpg
339558,Laptop,"Laptop HP EliteBook X G1a 14 AI - B9FE4PT (R9 AI HX PRO 375, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, Win11 Pro)",59590000,HP,Bạc,5,Đã bán 5,https://www.thegioididong.com/laptop/hp-elitebook-x-g1a-14-ai-r9-ai-hx-pro-375-b9fe4pt,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339558/hp-elitebook-x-g1a-14-ai-r9-ai-hx-pro-375-b9fe4pt-638900878615705835-600x600.jpg
358081,Laptop,"Laptop HP OmniBook 7 16 az0040TU - C2DR3PA (Core 9 270H, 32GB, 512GB, WUXGA, OfficeH24+365, Win11)",39890000,HP,Bạc,5,Đã bán 15,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358081/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa-thumb-638966564370747518-600x600.jpg
367019,Laptop,"Laptop Lenovo Yoga Slim 7 OLED 14IPH11 - 83QM002FVN (Ultra 7 355, 32GB, 1TB, WUXGA OLED, OfficeH24+365, Win11)",54490000,Lenovo,Xám,5,Đã bán 4,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-oled-14iph11-ultra-7-355,
368225,Laptop,"Laptop HP HyperX Omen 15 ga0091TX - D72D7PA (i5 14450HX, 16GB, 512GB, RTX 5060 8GB, WUXGA 165Hz, Win11)",48590000,HP,Đen,,,https://www.thegioididong.com/laptop/hp-hyperx-omen-15-ga0091tx-i5-14450h-d72d7pa,
368213,Laptop,"Laptop Lenovo IdeaPad Slim 5 14IPH11 - 83S5004FVN (Ultra 7 355, 16GB, 512GB, WUXGA OLED, Win11)",34990000,Lenovo,Xám,5,Đã bán 16,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14iph11-ultra-7-355-83s5004fvn,
331522,Laptop,"Laptop HP Elitebook X360 830 G11 - A7RB9PT (Ultra 5 135U, 16GB, 512GB, WUXGA, Cảm ứng, Win11 Pro)",43690000,HP,Bạc,5,Đã bán 7,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt,
370357,Laptop,"Laptop Lenovo Yoga Slim 7 Ultra 14IPH11 - 83QK006GVN (Ultra 7 355, 32GB, 1TB, WQXGA+ 120Hz, Cảm ứng, OfficeH24+365, Win11)",64990000,Lenovo,Xám,,,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-ultra-14iph11-ultra-7-355-83qk006gvn,
363896,Laptop,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 - 21NS010EVN (Ultra 5 226V, 16GB, 1TB, 2.8K OLED 120Hz, Win11Pro)",61390000,Lenovo,Đen,,Đã bán 2,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-13-ultra-5-226v-21ns010evn,
341573,Laptop,"Laptop MSI Gaming Stealth A16 Mercedes AMG AI+ A3XWGG - 032VN (R9 AI HX 370, 32GB, 2TB, RTX 5070 8GB, QHD+ OLED 240Hz, Win11)",78590000,MSI,Xám,,Đã bán 1,https://www.thegioididong.com/laptop/msi-stealth-a16-mercedes-amg-ai-a3xwgg-r9-ai-hx-370-032vn,
367374,Laptop,"Laptop Acer Aspire Lite 14 AL14-45P-R7Z3 - NX.DPESV.002 (R3 5400U, 8GB, 512GB, Full HD+, Win11)",15990000,Acer,Bạc,5,Đã bán 843,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-45p-r7z3-r3-5400u-nx-dpesv-002,
368301,Laptop,"Laptop Asus Vivobook 14 X1407CA - LY203W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",24090000,Asus,Bạc,5,Đã bán 350,https://www.thegioididong.com/laptop/asus-vivobook-14-x1407ca-ultra-5-225h-ly203w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368301/asus-vivobook-14-x1407ca-ultra-5-225h-ly203w-thumb-639178911847886946-600x600.jpg
360418,Laptop,"Laptop Asus Vivobook 15 X1504VA - BQ185W (Core 5 120U, 16GB, 512GB, Full HD, Win11)",18990000,Asus,Bạc,5,"Đã bán 1,2k",https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-core-5-120u-bq185w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/360418/asus-vivobook-15-x1504va-core-5-120u-bq185w-thumb-639017420847213436-600x600.jpg
368146,Laptop,"Laptop Asus Vivobook Go 14 E1404FA - EB1832W (R5 40, 8GB, 512GB, Full HD, Win11)",18790000,Asus,Bạc,5,Đã bán 860,https://www.thegioididong.com/laptop/asus-vivobook-go-14-e1404fa-r5-40-eb1832w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368146/asus-vivobook-go-14-e1404fa-r5-40-eb1832w-030926-101520-473-600x600.jpg
370862,Laptop,"Laptop Acer Aspire Lite 15 AL15-410P-R1W8 - NX.X0RSV.001 (Ryzen 5 3500U, 8GB, 512GB, Full HD, Win11)",17990000,Acer,Xám,,,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-410p-r1w8-ryzen-5-3500u-nx-x0rsv-001,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/370862/acer-aspire-lite-15-al15-410p-r1w8-ryzen-5-3500u-nx-x0rsv-001-thumb-639236342840647503-600x600.jpg
369755,Laptop,"Laptop Asus Gaming V16 V3607VJ Core 5 - TK189W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WUXGA 144Hz, Win11)",25990000,Asus,Đen,,,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vj-core-5-core-5-210h-tk189w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369755/asus-gaming-v16-v3607vj-core-5-core-5-210h-tk189w-thumb-639209519222075024-600x600.jpg
368302,Laptop,"Laptop Asus Vivobook Go 14 E1404FA - EB012W (R5 40, 8GB, 512GB, Full HD, Win11)",18790000,Asus,Bạc,5,Đã bán 566,https://www.thegioididong.com/laptop/asus-vivobook-go-14-e1404fa-r5-40-eb012w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368302/asus-vivobook-go-14-e1404fa-r5-40-eb012w-030926-101653-932-600x600.jpg
369450,Laptop,"Laptop Asus Vivobook 16 X1607CA - MB387W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",24590000,Asus,Bạc,,,https://www.thegioididong.com/laptop/asus-vivobook-16-x1607ca-ultra-5-225h-mb387w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369450/asus-vivobook-16-x1607ca-ultra-5-225h-mb387w-030926-102623-046-600x600.jpg
369758,Laptop,"Laptop Asus Vivobook 15 X1504MA - BQ893W (Core 3 304, 8GB, 512GB, Full HD, Win 11)",17990000,Asus,Bạc,,,https://www.thegioididong.com/laptop/asus-vivobook-go-15-x1504ma-core-3-304-bq893w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369758/asus-vivobook-go-15-x1504ma-core-3-304-bq893w-thumb-639210253678678922-600x600.jpg
369746,Laptop,"Laptop Dell 14 DC14250 - DC14250-C3U085W11SLU-2Y (Core 3 100U, 8GB, 512GB, Full HD+, OfficeH24+365, Win11)",21490000,Dell,Bạc,,,https://www.thegioididong.com/laptop/dell-14-dc14250-core-3-100u-dc14250-c3u085w11slu-2y,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369746/dell-14-dc14250-core-3-100u-dc14250-c3u085w11slu-2y-thumb-639204915247971563-600x600.jpg
364941,Laptop,"Laptop Asus Vivobook S14 M3407HA - SF480W (R5 220, 16GB, 512GB, WUXGA OLED, Win11)",22990000,Asus,Xám,5,Đã bán 175,https://www.thegioididong.com/laptop/asus-vivobook-s14-m3407ha-r5-220-sf480w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364941/asus-vivobook-s14-m3407ha-r5-220-sf480w-thumb-2-639172080601728761-600x600.jpg
367892,Laptop,"Laptop Asus Vivobook 14 X1404MA - EB219W (Core 5 320, 8GB, 512GB, Full HD, Win11)",19990000,Asus,Bạc,5,Đã bán 97,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404ma-core-5-320-eb219w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/367892/asus-vivobook-14-x1404ma-core-5-320-eb219w-thumb-639166979400883797-600x600.jpg
368147,Laptop,"Laptop Asus Vivobook 15 X1504MA - BQ385W (Core 5 320, 16GB, 512GB, Full HD, Win11)",23990000,Asus,Bạc,5,Đã bán 73,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-5-320-bq385w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368147/asus-vivobook-15-x1504ma-core-5-320-bq385w-thumb-639173779246567438-600x600.jpg
369984,Laptop,"Laptop MSI Cyborg 15 Black Edition A13VEO - 2608VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",29890000,MSI,Đen,,,https://www.thegioididong.com/laptop/msi-cyborg-15-black-edition-a13veo-i7-13620h-2608vn,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369984/msi-cyborg-15-black-edition-a13veo-i7-13620h-2608vn-thumb-639217144389270458-600x600.jpg
364489,Laptop,"Laptop Asus TUF Gaming F16 FX608JMI - TU241W (i7 14650HX, 16GB, 512GB, RTX 5060 8GB, Full HD+ 144Hz, Win11)",42490000,Asus,Xám,,Đã bán 51,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx608jmi-i7-14650hx-tu241w,
364403,Laptop,"Laptop Asus Zenbook 14 UX3405CA - ST629W (Ultra 7 255H, 32GB, 512GB, 3K OLED 120Hz, Win11)",35590000,Asus,Xanh Dương,5,Đã bán 132,https://www.thegioididong.com/laptop/asus-zenbook-14-ux3405ca-ultra-7-255h-st629w,
368658,Laptop,"Laptop Acer Aspire Lite 15 AL15-44P-R4UH - NX.DJVSV.002 (R7 7730U, 16GB, 512GB, Full HD, Win11)",21990000,Acer,Bạc,5,Đã bán 72,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-44p-r4uh-r7-7730u-nx-djvsv-002,
367898,Laptop,"Laptop Asus Vivobook 15 X1504MA - BQ632W (Core 5 320, 8GB, 512GB, Full HD, Win11)",19990000,Asus,Bạc,5,Đã bán 121,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-5-320-bq632w,
363503,Laptop,Laptop Macbook Air 13 inch M5 24GB/512GB 35W,39790000,MacBook,Xanh da trời nhạt,5,Đã bán 101,https://www.thegioididong.com/laptop/macbook-air-13-inch-m5-24gb-512gb,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/363503/macbook-air-13-inch-m5-24gb-512gb-thumb-2-639086552878395354-600x600.jpg
368657,Laptop,"Laptop Acer Aspire Lite 15 AL15-53P-56EC - NX.DG3SV.002.16G (Core 5 120U, 16GB, 512GB, Full HD, Win11)",21990000,Acer,Bạc,5,Đã bán 47,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-53p-56ec-core-5-120u-nx-dg3sv-002-16g,
369749,Laptop,"Laptop Dell Pro 15 Essential PV15250 - PV15250-100U-8512W-2Y (Core 3 100U, 8GB, 512GB, Full HD, OfficeH24+365, Win11)",22490000,Dell,Đen,,,https://www.thegioididong.com/laptop/dell-pro-15-essential-pv15250-core-3-100u-pv15250-100u-8512w-2y,
363511,Laptop,Laptop MacBook Air 15 inch M5 24GB/512GB 70W,44990000,MacBook,Xanh da trời nhạt,5,Đã bán 71,https://www.thegioididong.com/laptop/macbook-air-15-inch-m5-24gb-512gb-70w,https://cdn.tgdd.vn/Products/Images/44/363511/macbook-air-15-inch-m5-24gb-512gb-70w-xanh-da-troi-1-600x600.jpg
369983,Laptop,"Laptop MSI Cyborg 15 C13WEO - 418VN (i5 13420H, 16GB, 512GB, RTX 5050 8GB, Full HD 144Hz, Win11)",30990000,MSI,Xám,,,https://www.thegioididong.com/laptop/msi-cyborg-15-c13weo-i5-13420h-418vn,
364409,Laptop,"Laptop Asus Gaming ROG Strix G16 G614PH - S5101W (R9 8940HX, 16GB, 512GB, RTX 5050 8GB, WQXGA 240Hz, Win11)",46590000,Asus,Xám,5,Đã bán 52,https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g16-g614ph-r9-8940hx-s5101w,
369464,Laptop,"Laptop Asus ExpertBook P5 P5405CSA - NZ1368W (Ultra 5 226V, 16GB, 512GB, WQXGA 144Hz, Win11)",30090000,Asus,Xám,,,https://www.thegioididong.com/laptop/asus-expertbook-p5-p5405csa-ultra-5-226v-nz1368w,
369469,Laptop,"Laptop Asus Vivobook S 16 S3607VA - RP155W (Core 5 210H, 16GB, 512GB, Full HD+ 144Hz, Win11)",26990000,Asus,Bạc,,,https://www.thegioididong.com/laptop/asus-vivobook-s-16-s3607va-core-5-210h-rp155w,
363488,Laptop,Laptop MacBook Pro 14 inch M5 Pro 24GB/1TB 70W,66990000,MacBook,Đen,5,Đã bán 317,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m5-pro-24gb-1tb,https://cdn.tgdd.vn/Products/Images/44/363488/macbook-pro-14-inch-m5-pro-24gb-1tb-den-1-600x600.jpg
351616,Laptop,"Laptop Asus Vivobook S14 M3407KA - SF034WS (R5 AI 330, 16GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",23790000,Asus,Bạc,5,Đã bán 186,https://www.thegioididong.com/laptop/asus-vivobook-s14-m3407ka-r5-ai-330-sf034ws,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/351616/asus-vivobook-s14-m3407ka-r5-ai-330-sf034ws-thumb-638938740104463982-600x600.jpg
366826,Laptop,"Laptop ASUS Vivobook 14 X1407AA - LY360W (Ultra 5 325, 16GB, 512GB, WUXGA, Win11)",24390000,Asus,Bạc,5,Đã bán 43,https://www.thegioididong.com/laptop/asus-vivobook-14-x1407aa-ultra-5-325-ly360w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/366826/asus-vivobook-14-x1407aa-ultra-5-325-ly360w-thumb-639148670722644209-600x600.jpg
358371,Laptop,"Laptop Lenovo Gaming LOQ 15IRX10 - 83JE00PEVN (i7 13650HX, 16GB, 512GB, RTX 5050 8GB, Full HD 144Hz, Win11)",39990000,Lenovo,Xám,5,Đã bán 46,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15irx10-i7-13650hx-83je00pevn,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358371/lenovo-gaming-loq-15irx10-i7-13650hx-83je00pevn-thumb-638972596013558743-600x600.jpg
369449,Laptop,"Laptop Asus Vivobook 14 X1404MA - EB028W (Core 5 320, 16GB, 512GB, Full HD, Win11)",23990000,Asus,Bạc,,,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404ma-core-5-320-eb028w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369449/asus-vivobook-14-x1404ma-core-5-320-eb028w-thumb-639197144395501727-600x600.jpg
364416,Laptop,"Laptop Asus Vivobook S14 S3407CA - SF923W (Ultra 7 255H, 16GB, 512GB, WUXGA, Win11)",28890000,Asus,Xám,5,Đã bán 71,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407ca-ultra-7-255h-sf923w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364416/asus-vivobook-s14-s3407ca-ultra-7-255h-sf923w-thumb-639110740348794020-600x600.jpg
368148,Laptop,"Laptop Asus Vivobook 15 X1504MA - BQ395W (Core 7 350, 16GB, 512GB, Full HD, Win11)",27990000,Asus,Bạc,,Đã bán 17,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-7-350-bq395w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368148/asus-vivobook-15-x1504ma-core-7-350-bq395w-thumb-639173782611096783-600x600.jpg
369985,Laptop,"Laptop MSI Cyborg 15 Black Edition A13VEO - 2610VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",27890000,MSI,Đen,,,https://www.thegioididong.com/laptop/msi-cyborg-15-black-edition-a13veo-i5-13420h-2610vn,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/369985/msi-cyborg-15-black-edition-a13veo-i5-13420h-2610vn-thumb-639217145450148653-600x600.jpg
371075,Laptop,"Laptop Asus Gaming V16 V3607VU - TK416W (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, WUXGA 144Hz, Win11)",32990000,Asus,Đen,,,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vu-core-5-210h-tk416w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/371075/asus-gaming-v16-v3607vu-core-5-210h-tk416w-thumb-639243191854624363-600x600.jpg
368300,Laptop,"Laptop Asus Vivobook S14 S3407VA - LY256W (Core 7 240H, 16GB, 512GB, WUXGA OLED, Win11)",26990000,Asus,Bạc,5,Đã bán 27,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407va-core-7-240h-ly256w,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/368300/asus-vivobook-s14-s3407va-core-7-240h-ly256w-thumb-639178218121924648-600x600.jpg
369748,Laptop,"Laptop Dell 15 DC15250 - DC5C3851W1-2Y (Core 3 100U, 8GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",21490000,Dell,Đen,,,https://www.thegioididong.com/laptop/dell-15-dc15250-core-3-100u-dc5c3851w1-2y,
364490,Laptop,"Laptop Asus TUF Gaming A16 FA608UM - RV266W (R7 260, 16GB, 512GB, RTX5060 8GB, Full HD+ 165Hz, Win11)",43590000,Asus,Xám,5,Đã bán 25,https://www.thegioididong.com/laptop/asus-tuf-gaming-a16-fa608um-r7-260-rv266w,
365309,Laptop,"Laptop Dell 14 DC14250 - DC14250-C7U161W11SLU-27 (Core 7 150U, 16GB, 1TB, Full HD+, OfficeHS24+365, Win11)",31990000,Dell,Bạc,5,Đã bán 42,https://www.thegioididong.com/laptop/dell-14-dc14250-core-7-150u-dc14250-c7u161w11slu-27,
367899,Laptop,"Laptop Asus Vivobook 15 X1504MA - BQ633W (Core 7 350, 8GB, 512GB, Full HD, Win11)",23990000,Asus,Bạc,,Đã bán 9,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-7-350-bq633w,
369463,Laptop,"Laptop Asus ExpertBook P5 P5405CSA - NZ1371W (Ultra 7 258V, 32GB, 512GB, WQXGA 144Hz, Win11)",37490000,Asus,Xám,,,https://www.thegioididong.com/laptop/asus-expertbook-p5-p5405csa-ultra-7-258v-nz1371w,
367862,Laptop,"Laptop GIGABYTE Gaming A16 - 3THK3VN893SH (R7 260, 16GB, 512GB, RTX 5050 8GB, Full HD+ 165Hz, Win11)",35490000,GIGABYTE,Đen,,Đã bán 14,https://www.thegioididong.com/laptop/gigabyte-gaming-a16-r7-260-a16-3thk3vn893sh,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/367862/gigabyte-gaming-a16-r7-260-a16-3thk3vn893sh-thumb-639160080549917841-600x600.jpg
367864,Laptop,"Laptop GIGABYTE Gaming AERO X16 - 1VH93VNC94AH (R7 AI 350, 16GB, 1TB, RTX 5060 8GB, WQXGA 165Hz, Win11)",42590000,GIGABYTE,Xám,,Đã bán 10,https://www.thegioididong.com/laptop/gigabyte-gaming-aero-x16-r7-ai-350-aero-x16-1vh93vnc94ah,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/367864/gigabyte-gaming-aero-x16-r7-ai-350-aero-x16-1vh93vnc94ah-thumb-639165359795713576-600x600.jpg
367347,Laptop,"Laptop Dell Pro 14 PC14250 - PC14250-235U-16512WP-2Y (Ultra 5 235U, 16GB, 512GB, Full HD+, Win11Pro)",37290000,Dell,Bạc,5,Đã bán 16,https://www.thegioididong.com/laptop/dell-pro-14-pc14250-ultra-5-235u-pc14250-235u-16512wp-2y,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/367347/dell-pro-14-pc14250-ultra-5-235u-pc14250-235u-16512wp-2y-thumb-639147860116885905-600x600.jpg
362022,Laptop,"Laptop Dell 16 Plus DB16250 - DB6U5387W1 (Ultra 5 226V, 16GB, 1TB, WQXGA, OfficeH24+365, Win11)",36290000,Dell,Xanh da trời,5,Đã bán 23,https://www.thegioididong.com/laptop/dell-16-plus-db16250-ultra-5-226v-db6u5387w1,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/362022/dell-16-plus-db16250-ultra-5-226v-db6u5387w1-thumb-639045186164675523-600x600.jpg
